"x","y","path","block_id","ring","segment"
0.207911690817759,0.978147600733806,7,3,1,3
0.156434465040231,0.987688340595138,8,3,1,3
0.104528463267653,0.994521895368273,9,3,1,3
0.0523359562429438,0.998629534754574,10,3,1,3
0,1,11,3,1,3
0,1.5,12,3,1,3
0.0785039343644157,1.49794430213186,13,3,1,3
0.15679269490148,1.49178284305241,14,3,1,3
0.234651697560346,1.48153251089271,15,3,1,3
0.311867536226639,1.46722140110071,16,3,1,3
0.388228567653781,1.4488887394336,17,3,1,3
0.463525491562421,1.42658477444273,18,3,1,3
0.53755192431795,1.4003706397458,19,3,1,3
0.6101049646137,1.3703181864639,20,3,1,3
0.68098574960932,1.33650978628255,21,3,1,3
0.75,1.29903810567666,22,3,1,3
0,1,1,4,1,4
-0.0523359562429438,0.998629534754574,2,4,1,4
-0.104528463267653,0.994521895368273,3,4,1,4
-0.156434465040231,0.987688340595138,4,4,1,4
-0.207911690817759,0.978147600733806,5,4,1,4
-0.258819045102521,0.965925826289068,6,4,1,4
-0.309016994374947,0.951056516295154,7,4,1,4
-0.3583679495453,0.933580426497202,8,4,1,4
-0.4067366430758,0.913545457642601,9,4,1,4
-0.453990499739547,0.891006524188368,10,4,1,4
-0.5,0.866025403784439,11,4,1,4
-0.75,1.29903810567666,12,4,1,4
-0.68098574960932,1.33650978628255,13,4,1,4
-0.6101049646137,1.3703181864639,14,4,1,4
-0.53755192431795,1.4003706397458,15,4,1,4
-0.463525491562421,1.42658477444273,16,4,1,4
-0.388228567653781,1.4488887394336,17,4,1,4
-0.311867536226639,1.46722140110071,18,4,1,4
-0.234651697560346,1.48153251089271,19,4,1,4
-0.15679269490148,1.49178284305241,20,4,1,4
-0.0785039343644157,1.49794430213186,21,4,1,4
0,1.5,22,4,1,4
-0.5,0.866025403784439,1,5,1,5
-0.544639035015027,0.838670567945424,2,5,1,5
-0.587785252292473,0.809016994374947,3,5,1,5
-0.629320391049838,0.777145961456971,4,5,1,5
-0.669130606358858,0.743144825477394,5,5,1,5
-0.707106781186547,0.707106781186548,6,5,1,5
-0.743144825477394,0.669130606358858,7,5,1,5
-0.777145961456971,0.629320391049838,8,5,1,5
-0.809016994374947,0.587785252292473,9,5,1,5
-0.838670567945424,0.544639035015027,10,5,1,5
-0.866025403784439,0.5,11,5,1,5
-1.29903810567666,0.75,12,5,1,5
-1.25800585191814,0.816958552522541,13,5,1,5
-1.21352549156242,0.88167787843871,14,5,1,5
-1.16571894218546,0.943980586574756,15,5,1,5
-1.11471723821609,1.00369590953829,16,5,1,5
-1.06066017177982,1.06066017177982,17,5,1,5
-1.00369590953829,1.11471723821609,18,5,1,5
-0.943980586574756,1.16571894218546,19,5,1,5
-0.88167787843871,1.21352549156242,20,5,1,5
-0.81695855252254,1.25800585191814,21,5,1,5
-0.75,1.29903810567666,22,5,1,5
-0.866025403784439,0.5,1,6,1,6
-0.891006524188368,0.453990499739547,2,6,1,6
-0.913545457642601,0.4067366430758,3,6,1,6
-0.933580426497202,0.3583679495453,4,6,1,6
-0.951056516295154,0.309016994374947,5,6,1,6
-0.965925826289068,0.258819045102521,6,6,1,6
-0.978147600733806,0.207911690817759,7,6,1,6
-0.987688340595138,0.156434465040231,8,6,1,6
-0.994521895368273,0.104528463267653,9,6,1,6
-0.998629534754574,0.052335956242944,10,6,1,6
-1,6.12303176911189e-17,11,6,1,6
-1.5,9.18454765366783e-17,12,6,1,6
-1.49794430213186,0.078503934364416,13,6,1,6
-1.49178284305241,0.15679269490148,14,6,1,6
-1.48153251089271,0.234651697560346,15,6,1,6
-1.46722140110071,0.311867536226639,16,6,1,6
-1.4488887394336,0.388228567653781,17,6,1,6
-1.42658477444273,0.463525491562421,18,6,1,6
-1.4003706397458,0.53755192431795,19,6,1,6
-1.3703181864639,0.610104964613701,20,6,1,6
-1.33650978628255,0.68098574960932,21,6,1,6
-1.29903810567666,0.75,22,6,1,6
-1,6.12303176911189e-17,1,7,1,7
-0.998629534754574,-0.0523359562429438,2,7,1,7
-0.994521895368273,-0.104528463267653,3,7,1,7
-0.987688340595138,-0.156434465040231,4,7,1,7
-0.978147600733806,-0.207911690817759,5,7,1,7
-0.965925826289068,-0.258819045102521,6,7,1,7
-0.951056516295154,-0.309016994374947,7,7,1,7
-0.933580426497202,-0.3583679495453,8,7,1,7
-0.913545457642601,-0.4067366430758,9,7,1,7
-0.891006524188368,-0.453990499739547,10,7,1,7
-0.866025403784439,-0.5,11,7,1,7
-1.29903810567666,-0.75,12,7,1,7
-1.33650978628255,-0.68098574960932,13,7,1,7
-1.3703181864639,-0.6101049646137,14,7,1,7
-1.4003706397458,-0.53755192431795,15,7,1,7
-1.42658477444273,-0.463525491562421,16,7,1,7
-1.4488887394336,-0.388228567653781,17,7,1,7
-1.46722140110071,-0.311867536226639,18,7,1,7
-1.48153251089271,-0.234651697560347,19,7,1,7
-1.49178284305241,-0.15679269490148,20,7,1,7
-1.49794430213186,-0.0785039343644158,21,7,1,7
-1.5,9.18454765366783e-17,22,7,1,7
-0.866025403784439,-0.5,1,8,1,8
-0.838670567945424,-0.544639035015027,2,8,1,8
-0.809016994374947,-0.587785252292473,3,8,1,8
-0.777145961456971,-0.629320391049837,4,8,1,8
-0.743144825477394,-0.669130606358858,5,8,1,8
-0.707106781186548,-0.707106781186547,6,8,1,8
-0.669130606358858,-0.743144825477394,7,8,1,8
-0.629320391049837,-0.777145961456971,8,8,1,8
-0.587785252292473,-0.809016994374947,9,8,1,8
-0.544639035015027,-0.838670567945424,10,8,1,8
-0.5,-0.866025403784439,11,8,1,8
-0.75,-1.29903810567666,12,8,1,8
-0.816958552522541,-1.25800585191814,13,8,1,8
-0.88167787843871,-1.21352549156242,14,8,1,8
-0.943980586574756,-1.16571894218546,15,8,1,8
-1.00369590953829,-1.11471723821609,16,8,1,8
-1.06066017177982,-1.06066017177982,17,8,1,8
-1.11471723821609,-1.00369590953829,18,8,1,8
-1.16571894218546,-0.943980586574756,19,8,1,8
-1.21352549156242,-0.88167787843871,20,8,1,8
-1.25800585191814,-0.816958552522541,21,8,1,8
-1.29903810567666,-0.75,22,8,1,8
-0.5,-0.866025403784439,1,9,1,9
-0.453990499739547,-0.891006524188368,2,9,1,9
-0.4067366430758,-0.913545457642601,3,9,1,9
-0.358367949545301,-0.933580426497202,4,9,1,9
-0.309016994374948,-0.951056516295154,5,9,1,9
-0.258819045102521,-0.965925826289068,6,9,1,9
-0.207911690817759,-0.978147600733806,7,9,1,9
-0.156434465040231,-0.987688340595138,8,9,1,9
-0.104528463267654,-0.994521895368273,9,9,1,9
-0.0523359562429443,-0.998629534754574,10,9,1,9
-1.22460635382238e-16,-1,11,9,1,9
-1.83690953073357e-16,-1.5,12,9,1,9
-0.0785039343644164,-1.49794430213186,13,9,1,9
-0.156792694901481,-1.49178284305241,14,9,1,9
-0.234651697560346,-1.48153251089271,15,9,1,9
-0.311867536226639,-1.46722140110071,16,9,1,9
-0.388228567653782,-1.4488887394336,17,9,1,9
-0.463525491562421,-1.42658477444273,18,9,1,9
-0.537551924317951,-1.4003706397458,19,9,1,9
-0.6101049646137,-1.3703181864639,20,9,1,9
-0.68098574960932,-1.33650978628255,21,9,1,9
-0.75,-1.29903810567666,22,9,1,9
-1.22460635382238e-16,-1,1,10,1,10
0.0523359562429436,-0.998629534754574,2,10,1,10
0.104528463267653,-0.994521895368273,3,10,1,10
0.156434465040231,-0.987688340595138,4,10,1,10
0.207911690817759,-0.978147600733806,5,10,1,10
0.25881904510252,-0.965925826289068,6,10,1,10
0.309016994374948,-0.951056516295154,7,10,1,10
0.3583679495453,-0.933580426497202,8,10,1,10
0.4067366430758,-0.913545457642601,9,10,1,10
0.453990499739546,-0.891006524188368,10,10,1,10
0.5,-0.866025403784439,11,10,1,10
0.75,-1.29903810567666,12,10,1,10
0.680985749609319,-1.33650978628255,13,10,1,10
0.6101049646137,-1.3703181864639,14,10,1,10
0.537551924317951,-1.4003706397458,15,10,1,10
0.463525491562422,-1.42658477444273,16,10,1,10
0.388228567653781,-1.4488887394336,17,10,1,10
0.311867536226639,-1.46722140110071,18,10,1,10
0.234651697560346,-1.48153251089271,19,10,1,10
0.15679269490148,-1.49178284305241,20,10,1,10
0.0785039343644153,-1.49794430213186,21,10,1,10
-1.83690953073357e-16,-1.5,22,10,1,10
0.5,-0.866025403784439,1,11,1,11
0.544639035015027,-0.838670567945424,2,11,1,11
0.587785252292473,-0.809016994374948,3,11,1,11
0.629320391049837,-0.777145961456971,4,11,1,11
0.669130606358858,-0.743144825477394,5,11,1,11
0.707106781186547,-0.707106781186548,6,11,1,11
0.743144825477394,-0.669130606358858,7,11,1,11
0.777145961456971,-0.629320391049837,8,11,1,11
0.809016994374947,-0.587785252292473,9,11,1,11
0.838670567945424,-0.544639035015027,10,11,1,11
0.866025403784438,-0.5,11,11,1,11
1.29903810567666,-0.750000000000001,12,11,1,11
1.25800585191814,-0.81695855252254,13,11,1,11
1.21352549156242,-0.88167787843871,14,11,1,11
1.16571894218546,-0.943980586574756,15,11,1,11
1.11471723821609,-1.00369590953829,16,11,1,11
1.06066017177982,-1.06066017177982,17,11,1,11
1.00369590953829,-1.11471723821609,18,11,1,11
0.943980586574756,-1.16571894218546,19,11,1,11
0.88167787843871,-1.21352549156242,20,11,1,11
0.816958552522541,-1.25800585191814,21,11,1,11
0.75,-1.29903810567666,22,11,1,11
0.866025403784438,-0.5,1,12,1,12
0.891006524188368,-0.453990499739547,2,12,1,12
0.913545457642601,-0.4067366430758,3,12,1,12
0.933580426497202,-0.358367949545301,4,12,1,12
0.951056516295154,-0.309016994374948,5,12,1,12
0.965925826289068,-0.258819045102521,6,12,1,12
0.978147600733806,-0.20791169081776,7,12,1,12
0.987688340595138,-0.156434465040231,8,12,1,12
0.994521895368273,-0.104528463267654,9,12,1,12
0.998629534754574,-0.0523359562429434,10,12,1,12
1,-1.83690953073357e-16,11,12,1,12
1.5,-2.75536429610035e-16,12,12,1,12
1.49794430213186,-0.0785039343644151,13,12,1,12
1.49178284305241,-0.156792694901481,14,12,1,12
1.48153251089271,-0.234651697560347,15,12,1,12
1.46722140110071,-0.31186753622664,16,12,1,12
1.4488887394336,-0.388228567653781,17,12,1,12
1.42658477444273,-0.463525491562421,18,12,1,12
1.4003706397458,-0.537551924317951,19,12,1,12
1.3703181864639,-0.6101049646137,20,12,1,12
1.33650978628255,-0.68098574960932,21,12,1,12
1.29903810567666,-0.750000000000001,22,12,1,12
1.5,9.18454765366783e-17,1,13,2,1
1.49794430213186,0.078503934364416,2,13,2,1
1.49178284305241,0.15679269490148,3,13,2,1
1.48153251089271,0.234651697560346,4,13,2,1
1.46722140110071,0.311867536226639,5,13,2,1
1.4488887394336,0.388228567653781,6,13,2,1
1.42658477444273,0.463525491562421,7,13,2,1
1.4003706397458,0.53755192431795,8,13,2,1
1.3703181864639,0.610104964613701,9,13,2,1
1.33650978628255,0.68098574960932,10,13,2,1
1.29903810567666,0.75,11,13,2,1
1.73205080756888,1,12,13,2,1
1.78201304837674,0.907980999479094,13,13,2,1
1.8270909152852,0.813473286151601,14,13,2,1
1.8671608529944,0.7167358990906,15,13,2,1
1.90211303259031,0.618033988749895,16,13,2,1
1.93185165257814,0.517638090205041,17,13,2,1
1.95629520146761,0.415823381635518,18,13,2,1
1.97537668119028,0.312868930080462,19,13,2,1
1.98904379073655,0.209056926535307,20,13,2,1
1.99725906950915,0.104671912485888,21,13,2,1
2,1.22460635382238e-16,22,13,2,1
1.29903810567666,0.75,1,14,2,2
1.25800585191814,0.816958552522541,2,14,2,2
1.21352549156242,0.88167787843871,3,14,2,2
1.16571894218546,0.943980586574756,4,14,2,2
1.11471723821609,1.00369590953829,5,14,2,2
1.06066017177982,1.06066017177982,6,14,2,2
1.00369590953829,1.11471723821609,7,14,2,2
0.943980586574756,1.16571894218546,8,14,2,2
0.88167787843871,1.21352549156242,9,14,2,2
0.81695855252254,1.25800585191814,10,14,2,2
0.75,1.29903810567666,11,14,2,2
1,1.73205080756888,12,14,2,2
1.08927807003005,1.67734113589085,13,14,2,2
1.17557050458495,1.61803398874989,14,14,2,2
1.25864078209968,1.55429192291394,15,14,2,2
1.33826121271772,1.48628965095479,16,14,2,2
1.41421356237309,1.4142135623731,17,14,2,2
1.48628965095479,1.33826121271772,18,14,2,2
1.55429192291394,1.25864078209968,19,14,2,2
1.61803398874989,1.17557050458495,20,14,2,2
1.67734113589085,1.08927807003005,21,14,2,2
1.73205080756888,1,22,14,2,2
0.75,1.29903810567666,1,15,2,3
0.68098574960932,1.33650978628255,2,15,2,3
0.6101049646137,1.3703181864639,3,15,2,3
0.53755192431795,1.4003706397458,4,15,2,3
0.463525491562421,1.42658477444273,5,15,2,3
0.388228567653781,1.4488887394336,6,15,2,3
0.311867536226639,1.46722140110071,7,15,2,3
0.234651697560346,1.48153251089271,8,15,2,3
0.15679269490148,1.49178284305241,9,15,2,3
0.0785039343644157,1.49794430213186,10,15,2,3
0,1.5,11,15,2,3
0,2,12,15,2,3
0.104671912485888,1.99725906950915,13,15,2,3
0.209056926535307,1.98904379073655,14,15,2,3
0.312868930080462,1.97537668119028,15,15,2,3
0.415823381635519,1.95629520146761,16,15,2,3
0.517638090205041,1.93185165257814,17,15,2,3
0.618033988749895,1.90211303259031,18,15,2,3
0.716735899090601,1.8671608529944,19,15,2,3
0.8134732861516,1.8270909152852,20,15,2,3
0.907980999479093,1.78201304837674,21,15,2,3
1,1.73205080756888,22,15,2,3
0,1.5,1,16,2,4
-0.0785039343644157,1.49794430213186,2,16,2,4
-0.15679269490148,1.49178284305241,3,16,2,4
-0.234651697560346,1.48153251089271,4,16,2,4
-0.311867536226639,1.46722140110071,5,16,2,4
-0.388228567653781,1.4488887394336,6,16,2,4
-0.463525491562421,1.42658477444273,7,16,2,4
-0.53755192431795,1.4003706397458,8,16,2,4
-0.6101049646137,1.3703181864639,9,16,2,4
-0.68098574960932,1.33650978628255,10,16,2,4
-0.75,1.29903810567666,11,16,2,4
-1,1.73205080756888,12,16,2,4
-0.907980999479093,1.78201304837674,13,16,2,4
-0.8134732861516,1.8270909152852,14,16,2,4
-0.716735899090601,1.8671608529944,15,16,2,4
-0.618033988749895,1.90211303259031,16,16,2,4
-0.517638090205041,1.93185165257814,17,16,2,4
-0.415823381635519,1.95629520146761,18,16,2,4
-0.312868930080462,1.97537668119028,19,16,2,4
-0.209056926535307,1.98904379073655,20,16,2,4
-0.104671912485888,1.99725906950915,21,16,2,4
0,2,22,16,2,4
-0.75,1.29903810567666,1,17,2,5
-0.81695855252254,1.25800585191814,2,17,2,5
-0.88167787843871,1.21352549156242,3,17,2,5
-0.943980586574756,1.16571894218546,4,17,2,5
-1.00369590953829,1.11471723821609,5,17,2,5
-1.06066017177982,1.06066017177982,6,17,2,5
-1.11471723821609,1.00369590953829,7,17,2,5
-1.16571894218546,0.943980586574756,8,17,2,5
-1.21352549156242,0.88167787843871,9,17,2,5
-1.25800585191814,0.816958552522541,10,17,2,5
-1.29903810567666,0.75,11,17,2,5
-1.73205080756888,1,12,17,2,5
-1.67734113589085,1.08927807003005,13,17,2,5
-1.61803398874989,1.17557050458495,14,17,2,5
-1.55429192291394,1.25864078209968,15,17,2,5
-1.48628965095479,1.33826121271772,16,17,2,5
-1.41421356237309,1.4142135623731,17,17,2,5
-1.33826121271772,1.48628965095479,18,17,2,5
-1.25864078209968,1.55429192291394,19,17,2,5
-1.17557050458495,1.61803398874989,20,17,2,5
-1.08927807003005,1.67734113589085,21,17,2,5
-1,1.73205080756888,22,17,2,5
-1.29903810567666,0.75,1,18,2,6
-1.33650978628255,0.68098574960932,2,18,2,6
-1.3703181864639,0.610104964613701,3,18,2,6
-1.4003706397458,0.53755192431795,4,18,2,6
-1.42658477444273,0.463525491562421,5,18,2,6
-1.4488887394336,0.388228567653781,6,18,2,6
-1.46722140110071,0.311867536226639,7,18,2,6
-1.48153251089271,0.234651697560346,8,18,2,6
-1.49178284305241,0.15679269490148,9,18,2,6
-1.49794430213186,0.078503934364416,10,18,2,6
-1.5,9.18454765366783e-17,11,18,2,6
-2,1.22460635382238e-16,12,18,2,6
-1.99725906950915,0.104671912485888,13,18,2,6
-1.98904379073655,0.209056926535307,14,18,2,6
-1.97537668119028,0.312868930080462,15,18,2,6
-1.95629520146761,0.415823381635518,16,18,2,6
-1.93185165257814,0.517638090205041,17,18,2,6
-1.90211303259031,0.618033988749895,18,18,2,6
-1.8671608529944,0.7167358990906,19,18,2,6
-1.8270909152852,0.813473286151601,20,18,2,6
-1.78201304837674,0.907980999479094,21,18,2,6
-1.73205080756888,1,22,18,2,6
-1.5,9.18454765366783e-17,1,19,2,7
-1.49794430213186,-0.0785039343644158,2,19,2,7
-1.49178284305241,-0.15679269490148,3,19,2,7
-1.48153251089271,-0.234651697560347,4,19,2,7
-1.46722140110071,-0.311867536226639,5,19,2,7
-1.4488887394336,-0.388228567653781,6,19,2,7
-1.42658477444273,-0.463525491562421,7,19,2,7
-1.4003706397458,-0.53755192431795,8,19,2,7
-1.3703181864639,-0.6101049646137,9,19,2,7
-1.33650978628255,-0.68098574960932,10,19,2,7
-1.29903810567666,-0.75,11,19,2,7
-1.73205080756888,-1,12,19,2,7
-1.78201304837674,-0.907980999479093,13,19,2,7
-1.8270909152852,-0.8134732861516,14,19,2,7
-1.8671608529944,-0.716735899090601,15,19,2,7
-1.90211303259031,-0.618033988749895,16,19,2,7
-1.93185165257814,-0.517638090205042,17,19,2,7
-1.95629520146761,-0.415823381635518,18,19,2,7
-1.97537668119028,-0.312868930080462,19,19,2,7
-1.98904379073655,-0.209056926535307,20,19,2,7
-1.99725906950915,-0.104671912485888,21,19,2,7
-2,1.22460635382238e-16,22,19,2,7
-1.29903810567666,-0.75,1,20,2,8
-1.25800585191814,-0.816958552522541,2,20,2,8
-1.21352549156242,-0.88167787843871,3,20,2,8
-1.16571894218546,-0.943980586574756,4,20,2,8
-1.11471723821609,-1.00369590953829,5,20,2,8
-1.06066017177982,-1.06066017177982,6,20,2,8
-1.00369590953829,-1.11471723821609,7,20,2,8
-0.943980586574756,-1.16571894218546,8,20,2,8
-0.88167787843871,-1.21352549156242,9,20,2,8
-0.816958552522541,-1.25800585191814,10,20,2,8
-0.75,-1.29903810567666,11,20,2,8
-1,-1.73205080756888,12,20,2,8
-1.08927807003005,-1.67734113589085,13,20,2,8
-1.17557050458495,-1.61803398874989,14,20,2,8
-1.25864078209967,-1.55429192291394,15,20,2,8
-1.33826121271772,-1.48628965095479,16,20,2,8
-1.4142135623731,-1.41421356237309,17,20,2,8
-1.48628965095479,-1.33826121271772,18,20,2,8
-1.55429192291394,-1.25864078209967,19,20,2,8
-1.61803398874989,-1.17557050458495,20,20,2,8
-1.67734113589085,-1.08927807003005,21,20,2,8
-1.73205080756888,-1,22,20,2,8
-0.75,-1.29903810567666,1,21,2,9
-0.68098574960932,-1.33650978628255,2,21,2,9
-0.6101049646137,-1.3703181864639,3,21,2,9
-0.537551924317951,-1.4003706397458,4,21,2,9
-0.463525491562421,-1.42658477444273,5,21,2,9
-0.388228567653782,-1.4488887394336,6,21,2,9
-0.311867536226639,-1.46722140110071,7,21,2,9
-0.234651697560346,-1.48153251089271,8,21,2,9
-0.156792694901481,-1.49178284305241,9,21,2,9
-0.0785039343644164,-1.49794430213186,10,21,2,9
-1.83690953073357e-16,-1.5,11,21,2,9
-2.44921270764475e-16,-2,12,21,2,9
-0.104671912485889,-1.99725906950915,13,21,2,9
-0.209056926535307,-1.98904379073655,14,21,2,9
-0.312868930080462,-1.97537668119028,15,21,2,9
-0.415823381635519,-1.95629520146761,16,21,2,9
-0.517638090205042,-1.93185165257814,17,21,2,9
-0.618033988749895,-1.90211303259031,18,21,2,9
-0.716735899090601,-1.8671608529944,19,21,2,9
-0.8134732861516,-1.8270909152852,20,21,2,9
-0.907980999479094,-1.78201304837674,21,21,2,9
-1,-1.73205080756888,22,21,2,9
-1.83690953073357e-16,-1.5,1,22,2,10
0.0785039343644153,-1.49794430213186,2,22,2,10
0.15679269490148,-1.49178284305241,3,22,2,10
0.234651697560346,-1.48153251089271,4,22,2,10
0.311867536226639,-1.46722140110071,5,22,2,10
0.388228567653781,-1.4488887394336,6,22,2,10
0.463525491562422,-1.42658477444273,7,22,2,10
0.537551924317951,-1.4003706397458,8,22,2,10
0.6101049646137,-1.3703181864639,9,22,2,10
0.680985749609319,-1.33650978628255,10,22,2,10
0.75,-1.29903810567666,11,22,2,10
1,-1.73205080756888,12,22,2,10
0.907980999479092,-1.78201304837674,13,22,2,10
0.8134732861516,-1.8270909152852,14,22,2,10
0.716735899090601,-1.8671608529944,15,22,2,10
0.618033988749895,-1.90211303259031,16,22,2,10
0.517638090205041,-1.93185165257814,17,22,2,10
0.415823381635518,-1.95629520146761,18,22,2,10
0.312868930080461,-1.97537668119028,19,22,2,10
0.209056926535307,-1.98904379073655,20,22,2,10
0.104671912485887,-1.99725906950915,21,22,2,10
-2.44921270764475e-16,-2,22,22,2,10
0.75,-1.29903810567666,1,23,2,11
0.816958552522541,-1.25800585191814,2,23,2,11
0.88167787843871,-1.21352549156242,3,23,2,11
0.943980586574756,-1.16571894218546,4,23,2,11
1.00369590953829,-1.11471723821609,5,23,2,11
1.06066017177982,-1.06066017177982,6,23,2,11
1.11471723821609,-1.00369590953829,7,23,2,11
1.16571894218546,-0.943980586574756,8,23,2,11
1.21352549156242,-0.88167787843871,9,23,2,11
1.25800585191814,-0.81695855252254,10,23,2,11
1.29903810567666,-0.750000000000001,11,23,2,11
1.73205080756888,-1,12,23,2,11
1.67734113589085,-1.08927807003005,13,23,2,11
1.61803398874989,-1.17557050458495,14,23,2,11
1.55429192291394,-1.25864078209967,15,23,2,11
1.48628965095479,-1.33826121271772,16,23,2,11
1.41421356237309,-1.4142135623731,17,23,2,11
1.33826121271772,-1.48628965095479,18,23,2,11
1.25864078209967,-1.55429192291394,19,23,2,11
1.17557050458495,-1.6180339887499,20,23,2,11
1.08927807003005,-1.67734113589085,21,23,2,11
1,-1.73205080756888,22,23,2,11
1.29903810567666,-0.750000000000001,1,24,2,12
1.33650978628255,-0.68098574960932,2,24,2,12
1.3703181864639,-0.6101049646137,3,24,2,12
1.4003706397458,-0.537551924317951,4,24,2,12
1.42658477444273,-0.463525491562421,5,24,2,12
1.4488887394336,-0.388228567653781,6,24,2,12
1.46722140110071,-0.31186753622664,7,24,2,12
1.48153251089271,-0.234651697560347,8,24,2,12
1.49178284305241,-0.156792694901481,9,24,2,12
1.49794430213186,-0.0785039343644151,10,24,2,12
1.5,-2.75536429610035e-16,11,24,2,12
2,-3.67381906146713e-16,12,24,2,12
1.99725906950915,-0.104671912485887,13,24,2,12
1.98904379073655,-0.209056926535308,14,24,2,12
1.97537668119028,-0.312868930080462,15,24,2,12
1.95629520146761,-0.41582338163552,16,24,2,12
1.93185165257814,-0.517638090205041,17,24,2,12
1.90211303259031,-0.618033988749895,18,24,2,12
1.8671608529944,-0.716735899090601,19,24,2,12
1.8270909152852,-0.8134732861516,20,24,2,12
1.78201304837674,-0.907980999479094,21,24,2,12
1.73205080756888,-1,22,24,2,12
2,1.22460635382238e-16,1,25,3,1
1.99725906950915,0.104671912485888,2,25,3,1
1.98904379073655,0.209056926535307,3,25,3,1
1.97537668119028,0.312868930080462,4,25,3,1
1.95629520146761,0.415823381635518,5,25,3,1
1.93185165257814,0.517638090205041,6,25,3,1
1.90211303259031,0.618033988749895,7,25,3,1
1.8671608529944,0.7167358990906,8,25,3,1
1.8270909152852,0.813473286151601,9,25,3,1
1.78201304837674,0.907980999479094,10,25,3,1
1.73205080756888,1,11,25,3,1
2.1650635094611,1.25,12,25,3,1
2.22751631047092,1.13497624934887,13,25,3,1
2.2838636441065,1.0168416076895,14,25,3,1
2.333951066243,0.89591987386325,15,25,3,1
2.37764129073788,0.772542485937369,16,25,3,1
2.41481456572267,0.647047612756302,17,25,3,1
2.44536900183451,0.519779227044398,18,25,3,1
2.46922085148784,0.391086162600577,19,25,3,1
2.48630473842068,0.261321158169134,20,25,3,1
2.49657383688643,0.13083989060736,21,25,3,1
2.5,1.53075794227797e-16,22,25,3,1
1.73205080756888,1,1,26,3,2
1.67734113589085,1.08927807003005,2,26,3,2
1.61803398874989,1.17557050458495,3,26,3,2
1.55429192291394,1.25864078209968,4,26,3,2
1.48628965095479,1.33826121271772,5,26,3,2
1.41421356237309,1.4142135623731,6,26,3,2
1.33826121271772,1.48628965095479,7,26,3,2
1.25864078209968,1.55429192291394,8,26,3,2
1.17557050458495,1.61803398874989,9,26,3,2
1.08927807003005,1.67734113589085,10,26,3,2
1,1.73205080756888,11,26,3,2
1.25,2.1650635094611,12,26,3,2
1.36159758753757,2.09667641986356,13,26,3,2
1.46946313073118,2.02254248593737,14,26,3,2
1.57330097762459,1.94286490364243,15,26,3,2
1.67282651589715,1.85786206369349,16,26,3,2
1.76776695296637,1.76776695296637,17,26,3,2
1.85786206369349,1.67282651589715,18,26,3,2
1.94286490364243,1.57330097762459,19,26,3,2
2.02254248593737,1.46946313073118,20,26,3,2
2.09667641986356,1.36159758753757,21,26,3,2
2.1650635094611,1.25,22,26,3,2
1,1.73205080756888,1,27,3,3
0.907980999479093,1.78201304837674,2,27,3,3
0.8134732861516,1.8270909152852,3,27,3,3
0.716735899090601,1.8671608529944,4,27,3,3
0.618033988749895,1.90211303259031,5,27,3,3
